time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,-0.18868413295725345,1.670961922435926,18.822561585931307,0.149199403418093,0.044557390620112436,0.0,-0.3365966711859086,1.9577832280821736,5.085225304567048,0.06030416700546516,0.0774922817394607,0.0,473.57038116893284,473.24957406592927,473.64598760836174,473.92868169792195
3.000000000000002,-0.20974728553535352,1.791219515293486,19.12888399241732,0.15278310166613185,0.04937235019614317,0.0,-0.36594153429937704,2.051061945623205,5.1251805288910255,0.05855149133383793,0.08525769302200124,0.0,446.09301651220494,446.7318968714942,447.48025878330736,447.3400239003399
3.0600000000000023,-0.2326428248620492,1.9170676257610957,19.43715975502909,0.1566910482093471,0.05479597452435314,0.0,-0.3977181139644333,2.1441435716786117,5.150392307129307,0.0758074316634943,0.09906957979361548,0.0,442.4515915885566,443.59423222434305,442.152774552569,443.57542821403774
3.1200000000000023,-0.257474950837996,2.0483620811395022,19.745633522004027,0.16163713951015968,0.06068838110856678,0.0,-0.43052412811049506,2.232699616153082,5.131959463392406,0.0931701432889403,0.09642423652009378,0.0,429.64345440424364,429.42771213230066,428.4817185747095,429.96118065420234
3.1800000000000024,-0.2847369931174234,2.1859924638129202,20.058728267423653,0.1671847580080419,0.06652561545760172,0.0,-0.47881319130557115,2.3554090212635526,5.303443993239781,0.09100253049968109,0.09895843164494608,0.0,488.9908812165249,489.1867999538645,488.03993130524856,487.88446383148136
3.2400000000000024,-0.31478802766343106,2.3305002657121907,20.378533478493257,0.17285365907550165,0.07221470881227354,0.0,-0.5234219919839962,2.461935737818312,5.356211708934425,0.10065825686772831,0.0848971166720083,0.0,455.4721185394902,454.3532985326588,454.4437520974748,455.22450682066926
3.3000000000000025,-0.34724262031773867,2.480602214284071,20.69635583987729,0.17978386966072524,0.07750717976828359,0.0,-0.5587987594021401,2.541956748426854,5.238203266420646,0.13521916987106505,0.09411669248983738,0.0,398.4148703339999,399.2645044401951,397.45896967056643,400.62743893443474
3.3600000000000025,-0.3819892591375637,2.6358109700716748,21.008229502661656,0.18741012798505885,0.0828431465966597,0.0,-0.5998631544194288,2.6322666162150434,5.157674925201616,0.10132286821550517,0.0757677735384493,0.0,412.14766175803555,410.5295415586416,413.0607514384171,410.07542748239285
3.4200000000000026,-0.41976563963259944,2.797626097943683,21.32094232529926,0.1937208698289492,0.08709305911643117,0.0,-0.6597543087209564,2.7620220877266126,5.265233524068617,0.11194515285508096,0.058473797215967405,0.0,472.9678920640532,471.6373034660312,471.7033416411961,472.5319490343131
3.4800000000000026,-0.46117635002535107,2.967247643326557,21.639560385163538,0.2005645837590757,0.09108083884756102,0.0,-0.7209333106303248,2.892528127395859,5.354568624320519,0.11798744546749527,0.07894315648161539,0.0,467.8015878358908,469.39599347603365,467.9956166716599,468.47660984921345
3.5400000000000027,-0.5057861142283556,3.1436129549582117,21.95756547185153,0.2076050719671887,0.09612035371400118,0.0,-0.7664487457545567,2.9868308465468867,5.245826435870397,0.11601846987035103,0.09254233644386378,0.0,405.0878268372454,406.31557032621885,404.35731640437047,404.1937060294803
3.6000000000000028,-0.5533758597824595,3.3260914632399805,22.27074963005426,0.21446452460635257,0.10230004464576758,0.0,-0.8203624193221754,3.096277889235478,5.19354246226219,0.11070358040923105,0.11833995266660141,0.0,424.2411875928869,426.46034733153414,423.1092685006155,422.66372006365674
3.660000000000003,-0.6046559606918547,3.515951131564442,22.58404910545115,0.22099233374172478,0.1096810098940022,0.0,-0.8896274435444967,3.232812977213786,5.24906169923766,0.10468493239638602,0.1310200538219878,0.0,459.3361750076969,460.3538754011579,459.58648225996717,459.11910465393953
3.720000000000003,-0.6603530522941995,3.7143330871199574,22.901623147223624,0.22720609586710072,0.11716299329661517,0.0,-0.9676527749835878,3.3802950340640536,5.335826532137051,0.10122010644631821,0.10744213609203983,0.0,471.50444360927173,469.6919222910457,471.1683964785616,470.9090664667333
3.780000000000003,-0.7202144000778247,3.920399977563354,23.21889234892212,0.23282640592721293,0.12314506044615836,0.0,-1.0282285670544207,3.489000229994679,5.239919138782973,0.070958499544711,0.07599356165137611,0.0,413.58878810809256,410.8179158842748,414.7670541444102,412.1078934816915
3.840000000000003,-0.7848397803660908,4.134987132628209,23.53853017497356,0.23738090504568987,0.127738797925538,0.0,-1.1263333504401094,3.664016473298205,5.413331375937276,0.08431601823060872,0.07767552534682359,0.0,498.35866802443513,498.48554976233476,498.0362813905338,499.01626828329813
3.900000000000003,-0.8547980380019919,4.358951431904282,23.863558394850443,0.2419820912720425,0.1322275949240872,0.0,-1.2059856820976775,3.8017086448006974,5.420482929790293,0.053551988283409194,0.06837086078205355,0.0,450.7952416599648,450.04686125316925,451.27830353709163,448.7919399677744
3.960000000000003,-0.9295043364216236,4.591027911603833,24.18817184338475,0.24517020049989124,0.13644107403467576,0.0,-1.2845681927859287,3.9342826250107414,5.399714233358375,0.052288501296165565,0.07369419815312886,0.0,441.339490943765,441.78253000039405,442.55835035735464,442.4561811293587
4.020000000000002,-1.0090881781777705,4.831240396076491,24.512128556320196,0.2483647069364192,0.1407183626084496,0.0,-1.3685836240755156,4.072876787782296,5.3984663247576075,0.055082556019365105,0.06598332341425639,0.0,449.9819178334875,449.36095944684104,448.2080762649937,448.4369792958703
